ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01
430317,,,,,,,,,,,,,1,-2,-2,-1,-3,-13,-5,3,3,10,7,23,-2,-1,-1,-2,-5,2,-4,-6,-8,-11,-10,-16,-2,2,3,7,6,7,4,-0,1,2,2,2,2,-7,-10,-12,-12,-15,-11,-14,-11,-17,-15,-16,3,8
430321,,,,,,,,,,,,,8,4,15,10,8,7,-2,-3,-6,-5,-3,-2,13,15,6,6,8,8,12,26,34,25,49,19,29,26,32,29,41,19,17,-3,20,24,18,27,10,20,4,21,-9,26,25,30,12,2,-3,25,-6,-17
430323,,,,,,,,,,,,,-2,-4,-13,-15,-13,-11,-7,-9,-15,-12,-12,-8,1,2,8,1,-8,-6,-6,-2,4,-1,-4,-1,-2,-2,-9,3,8,4,-0,5,3,6,7,-2,6,0,3,-3,-7,-5,-6,-7,-7,-9,-14,-3,-3,1
430351,,,,,,,,,,,,,4,5,6,-9,-5,-0,1,5,6,5,6,7,9,-5,-1,11,6,3,12,7,5,14,10,9,8,18,4,6,10,5,-5,-7,0,-9,-14,-7,4,4,6,8,8,0,15,14,18,13,16,16,2,-0
430355,,,,,,,,,,,,,-1,3,2,1,-4,1,2,1,-3,1,-3,-3,1,-0,6,3,3,-2,-4,-4,-1,-0,2,-2,3,3,-4,-1,7,3,0,-6,-11,-5,-8,1,-10,-4,-5,-2,-7,-8,-3,-1,7,-1,-5,-1,-8,-6
430356,,,,,,,,,,,,,4,3,2,6,3,5,6,6,5,5,8,2,3,6,5,0,1,5,1,3,4,6,6,11,-2,-2,-1,0,1,-4,-2,-3,-8,-6,-14,-7,-3,-3,-4,-7,-9,-7,-10,-9,-8,-9,-2,-8,-1,-1
430357,,,,,,,,,,,,,4,3,7,11,19,10,11,10,9,6,12,11,2,3,2,4,-6,-4,-4,-4,-2,3,2,5,1,1,3,7,10,10,5,10,1,-4,-5,-8,-0,-2,-4,-10,-9,-10,-10,-10,-4,-3,0,7,-4,0
430358,,,,,,,,,,,,,4,9,9,7,10,11,10,12,8,3,23,36,-1,-11,2,4,1,1,0,0,4,-5,-20,-19,-2,11,-2,-2,0,-1,-2,-5,-8,-4,1,-6,-1,-18,-18,-16,-21,-20,-20,-20,-18,-5,0,5,-1,5
430359,,,,,,,,,,,,,2,2,3,9,17,15,16,22,7,11,13,16,-0,-0,-1,-3,-7,-6,-3,-1,12,11,10,7,1,3,3,6,10,14,6,-5,-19,-20,-21,-18,-2,-3,-6,9,-11,-12,-17,-16,-16,-18,-17,-16,-2,-6
430361,,,,,,,,,,,,,-6,-5,-6,-10,-8,-3,-2,-2,-0,0,1,-2,-5,-3,-5,-1,-1,-3,-5,-6,-3,-1,-3,-7,-2,-4,-2,-3,-2,-7,-6,-6,-10,-9,-13,-7,-4,-6,-9,-6,-13,-7,-6,-3,0,-4,1,-5,-1,-5
430362,,,,,,,,,,,,,-2,2,3,0,4,5,4,9,4,8,6,11,-3,-3,-7,-2,-4,-3,-3,-5,-2,-4,-6,-7,2,3,4,-3,-3,-4,-5,-8,-10,-8,-7,-7,-2,-6,-8,1,-4,-5,-4,-5,-5,-8,-10,-6,1,-6
430363,,,,,,,,,,,,,1,5,-7,5,-4,0,-7,-4,-8,3,-0,5,6,-1,6,0,7,9,3,3,7,-5,-2,-11,9,21,12,29,24,8,29,27,18,17,17,43,-2,-4,-8,-18,-15,-8,-18,-18,-15,-18,-25,-37,24,-2
430364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,14,12,12,18,17,13,7,6,28,7,9,-0
430365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-16
430407,,,,,,,,,,,,,-4,-9,-5,-2,-5,-0,-1,-3,-3,7,8,6,9,9,9,8,11,13,12,9,15,4,3,3,-2,-1,-3,-7,-7,-10,-13,-10,-12,-8,-10,-6,-4,-5,-2,1,-0,1,1,0,0,-1,1,-4,0,-1
430409,,,,,,,,,,,,,-1,0,1,2,7,7,10,7,13,9,16,26,7,7,6,5,3,2,1,0,7,5,6,3,-2,-3,-4,-2,-2,-1,3,1,-4,-1,0,-1,-2,-1,-1,-4,-6,-5,-8,-5,-8,-7,-9,-9,0,-3
430413,,,,,,,,,,,,,-0,-1,1,5,5,3,2,1,3,3,5,6,0,2,1,2,2,3,5,5,7,7,6,7,0,-1,-1,-2,-3,-4,-6,-6,-8,-9,-10,-11,1,1,1,1,2,2,2,2,1,1,2,2,-1,-1
430414,,,,,,,,,,,,,-1,-2,0,1,1,3,4,2,4,5,3,4,1,2,2,-0,3,-1,0,6,3,6,2,4,-2,1,1,-0,-3,-0,-0,-6,-4,-5,-6,-5,-5,-6,-8,-3,-7,-8,-10,-8,-7,-7,-8,-9,0,-1
430418,,,,,,,,,,,,,-3,-2,3,8,4,8,1,3,12,10,9,20,-1,-5,-9,-9,-9,-15,-11,-11,-13,-14,-13,-16,-4,-4,-3,-5,-3,-5,-4,-5,1,-5,-9,-6,-1,-3,-4,-4,-6,-3,-4,-5,-8,-6,-4,-5,-2,2
430419,,,,,,,,,,,,,-2,-2,-5,-4,-7,-8,-9,-5,-4,-5,-1,-2,-1,0,3,5,7,6,10,8,7,9,7,4,1,-1,-1,-5,-4,-3,-3,-6,-8,-6,-7,-6,-3,-2,-1,1,-1,-3,-3,-3,-2,-5,-2,-4,-2,-1
430422,,,,,,,,,,,,,-2,-1,-1,2,2,1,-0,-1,-0,1,0,2,4,5,5,6,5,7,8,5,8,11,8,8,0,2,-0,2,3,0,-2,-1,-3,-4,-4,-2,-2,-7,-7,-8,-10,-7,-6,-8,-8,-10,-8,-11,2,1
430423,,,,,,,,,,,,,-8,-8,-7,-8,-12,-14,-13,-11,-11,-8,-5,-8,1,-3,-2,2,6,6,2,6,8,2,-1,4,-2,-4,-5,-6,-9,-9,-8,-4,-11,-3,-8,-10,-7,-5,-5,-2,-4,-2,-7,-10,-4,-7,-3,-6,-2,-0
430425,,,,,,,,,,,,,1,1,-2,-1,2,-1,-4,-3,-2,-4,-1,4,-1,1,1,6,5,5,7,8,8,11,4,-1,-3,-3,-1,1,-3,-3,-4,-6,-8,-5,-4,-5,-1,-1,-2,-5,-4,-4,-5,-3,-4,-5,-2,-3,2,1
430503,,,,,,,,,,,,,-7,-4,-5,-8,-8,-1,5,6,2,3,2,1,-4,-3,-3,3,-1,-5,-9,-6,-3,-11,-9,-6,-3,-5,1,-3,-2,-0,-0,-3,-1,3,1,-5,-0,-4,-9,-5,-6,-9,-5,-6,-5,-4,-4,-3,-2,-1
430505,,,,,,,,,,,,,3,6,6,1,3,2,0,4,8,6,11,12,2,2,8,12,15,18,20,25,24,28,29,30,-1,-2,-8,-12,-14,-16,-19,-24,-25,-28,-29,-32,1,0,1,3,1,0,4,7,7,7,7,9,0,2
430507,,,,,,,,,,,,,-0,-2,1,3,0,2,2,2,7,5,5,12,4,5,5,6,11,11,11,16,15,17,17,13,2,1,3,6,5,4,1,-4,-4,-2,-3,-1,-0,-1,-6,-9,-10,-10,-9,-8,-7,-8,-8,-8,0,-1
430509,,,,,,,,,,,,,-0,2,-3,-0,-3,-1,-4,-0,-3,-7,2,4,2,0,5,15,17,10,17,16,27,32,27,31,-5,-1,5,-6,-2,1,-3,-5,-10,-13,-20,-15,-6,-4,-12,-11,-14,-14,-13,-14,-14,-12,-6,-12,-6,-6
430524,,,,,,,,,,,,,-3,-0,5,6,7,13,15,15,20,27,30,26,2,-3,1,-2,0,-2,1,-8,-8,-7,-4,-4,2,-1,-1,-4,-6,-4,-6,3,2,2,-4,-2,-2,8,4,10,10,8,3,5,7,7,11,10,-1,-8
430525,,,,,,,,,,,,,5,4,4,5,11,12,13,19,18,16,26,27,1,5,3,3,-2,-1,1,-2,-3,0,3,4,1,-1,-1,-3,-2,-3,-7,-6,-4,-7,-9,-9,-0,-1,-0,3,1,-0,-0,1,1,1,1,-0,0,1
430526,,,,,,,,,,,,,-0,2,1,-5,-4,3,-4,-2,-0,0,0,-1,1,-1,-1,-1,0,2,2,2,2,2,3,2,-0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-0,-1,-1,-1,-1,-1,-1,-0,-1,-1,-1,-1,-0,-0
430527,,,,,,,,,,,,,-1,-1,-0,1,0,1,2,2,2,2,2,3,-1,1,3,8,14,17,19,25,28,31,32,31,0,-2,-4,-9,-13,-16,-16,-21,-24,-26,-28,-28,-1,-1,-0,1,2,4,5,3,7,6,9,9,1,1
430529,,,,,,,,,,,,,1,-3,2,3,4,4,4,4,8,8,10,12,1,4,4,5,3,3,5,6,7,14,14,12,2,-0,4,7,12,11,10,10,8,0,-0,-1,-3,-0,-5,-10,-13,-12,-12,-14,-12,-12,-13,-12,-2,-1
430530,,,,,,,,,,,,,0,-1,1,-1,3,-0,1,-1,-1,0,0,-2,3,4,5,6,2,1,2,4,2,4,9,11,-2,-1,-3,-3,-3,-0,-1,-3,-0,-3,-7,-6,0,-5,-3,-4,-1,0,-0,1,-4,-5,-4,-4,1,7
430531,,,,,,,,,,,,,4,4,12,14,8,13,12,6,13,10,1,10,-0,5,-3,2,1,1,12,8,5,3,6,6,-5,-3,-2,-1,4,6,-1,1,2,6,2,2,-1,-6,-5,-15,-7,-13,-12,-16,-17,-17,-14,-15,-6,-2
430533,,,,,,,,,,,,,1,2,2,-3,-3,2,9,7,6,-0,3,-0,1,-2,3,4,15,15,19,16,20,26,28,30,-2,2,0,-0,-10,-9,-14,-16,-20,-21,-25,-25,-1,-4,-4,-6,-6,-11,-6,-3,-4,-4,-1,-1,-2,-0
430535,,,,,,,,,,,,,1,-1,-1,-1,-3,-3,-4,-4,-4,-3,-2,-1,-1,-1,-0,1,5,5,5,4,4,4,4,4,-1,0,-2,-2,-3,-3,-1,-3,-2,-2,-3,-3,0,0,1,1,3,6,4,7,6,4,6,6,-0,-1
430536,,,,,,,,,,,,,3,-1,-1,-4,-4,-3,2,-1,2,0,3,6,0,5,7,6,8,10,16,17,20,22,22,21,-1,-0,-4,-5,-7,-10,-11,-15,-18,-18,-19,-21,-0,-4,-3,-3,-4,-4,-5,-4,-5,-3,-6,-1,-3,2
430538,,,,,,,,,,,,,8,-2,0,3,3,-2,2,-7,-0,1,0,10,-6,9,-0,6,1,1,6,11,14,19,19,8,10,-8,6,-2,3,5,5,10,-1,0,2,9,-3,4,-1,0,-1,-7,-6,-8,-9,-9,-9,-12,-3,3
430539,,,,,,,,,,,,,2,4,-3,-0,-4,-6,-2,-5,-3,2,6,9,1,1,7,6,12,16,18,16,16,13,13,12,-0,1,0,4,1,1,-1,-2,-1,-0,-0,-0,0,2,-2,-5,-4,-5,-5,-5,-10,-12,-9,-10,0,-1
430540,,,,,,,,,,,,,-6,-4,-10,-6,-10,-8,-12,-6,2,-3,-3,-9,0,-0,6,10,9,4,8,13,1,13,12,15,-4,-2,-8,-12,-6,-5,-7,-11,-9,-13,-16,-17,-3,-2,-2,-5,-2,-5,-4,-4,-5,-3,-3,-3,-3,-6
430541,,,,,,,,,,,,,,,,,,,,,,,,,2,-1,1,1,9,8,10,8,16,15,16,17,1,-4,-1,-2,-6,-9,-8,-7,-14,-14,-16,-13,-5,-7,-3,-2,-3,-6,-4,-8,-9,-15,-7,-11,3,-2
430542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,11,4,8,7,10,6,2,7,10,2,-2,-4,-8,-7,-6,-10,-9,-9,-4,-4,-9,-3,-1,2
430543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,-0,-3,-6,-6,-7,-8,-14,-14,-0,-1,-3,-2,-2,-1,0,1,1,1,3,3,-0,-4
430613,,,,,,,,,,,,,-0,-0,-0,8,8,6,6,8,7,8,11,11,2,13,15,17,17,22,28,28,32,32,30,29,2,-3,-3,-0,-1,-4,-9,-11,-13,-14,-13,-13,2,-3,-4,-8,-12,-12,-12,-13,-16,-16,-16,-15,1,1
430617,,,,,,,,,,,,,1,0,1,-12,-10,-4,-5,-0,-2,-3,-3,-3,1,2,2,4,3,5,6,7,7,6,6,5,-1,-0,0,-0,-2,-2,-0,-3,-1,-1,-2,-1,-4,-6,-7,-1,-17,5,13,13,11,11,11,11,-11,-1
430621,,,,,,,,,,,,,1,1,1,2,1,2,2,3,1,2,3,3,1,0,2,2,3,4,5,5,6,6,6,6,0,1,1,1,2,3,2,3,4,4,3,3,0,-1,-1,-1,-3,-3,-3,-4,-5,-5,-4,-5,0,0
430622,,,,,,,,,,,,,0,-0,-0,-0,0,1,1,1,1,1,0,0,0,1,2,4,4,4,5,5,7,8,9,10,0,0,0,-0,-1,-0,-1,-1,-2,-3,-3,-3,1,-0,-0,-0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
430623,,,,,,,,,,,,,-3,-3,-2,2,-4,-5,-5,-5,-6,-5,-7,-8,-0,-0,-2,-0,2,2,2,2,2,2,1,1,0,-1,-0,7,8,7,8,8,8,8,8,8,0,1,3,-10,-10,-10,-11,-11,-11,-4,-4,-4,1,1
430624,,,,,,,,,,,,,1,-1,0,-0,2,5,4,8,5,7,7,11,-1,3,0,-2,-1,-2,4,4,6,4,6,1,1,2,7,7,5,5,-1,-2,-4,-3,-9,-5,-0,-4,-9,-9,-9,-8,-8,-8,-9,-11,-4,-8,3,-1
430626,,,,,,,,,,,,,1,1,1,-1,4,6,10,5,4,7,10,10,-1,-1,-0,0,-3,-0,3,9,15,14,12,17,1,0,-0,-1,1,-2,-2,-8,-12,-11,-11,-14,-4,-1,-1,-4,-7,-4,-6,-7,-7,-8,-10,-9,0,-3
430627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,3,-3,-0,1,0,-3,-3,-1,-2,-0,2,-8,-5,2,3,3,-0,2,-2,1,-2,-4
430628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
440101,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-0,-0,-0,-0,-0,0,0,1,1,2,2,2,2,2,3,3,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,1,1,1,1,1,1,1,0,-0
440104,,,,,,,,,,,,,-0,-0,0,-0,2,1,1,2,2,2,3,3,1,1,2,3,4,4,4,4,4,5,5,5,0,1,1,1,-0,-0,-0,0,-1,-1,-2,-2,0,-0,-1,-1,-1,0,0,-0,-0,-0,-0,-0,0,0
440105,,,,,,,,,,,,,-0,-0,-0,0,1,2,2,2,2,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,0,0,0,0,-1,-1,-2,-2,-3,-3,-3,-3,1,1,1,1,0,-0,-0,0,0,-0,-0,-1,0,-0
440112,,,,,,,,,,,,,1,1,1,1,1,1,-1,-1,-1,-2,-2,-2,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
440113,,,,,,,,,,,,,0,1,-0,-0,1,1,0,-1,-1,-1,-1,-1,2,2,2,2,2,2,3,4,4,4,4,4,1,0,-0,-0,-1,-1,-2,-2,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,2,2,3,1,1
440116,,,,,,,,,,,,,0,1,1,2,2,2,2,2,2,1,1,1,0,0,1,1,1,1,0,1,1,2,1,2,0,0,-0,-0,-0,-0,0,-0,-0,0,1,0,0,1,0,0,-0,-1,-1,-1,-2,-2,-2,-2,0,-0
440118,,,,,,,,,,,,,0,0,-0,-0,-0,0,0,0,0,-0,0,1,0,-0,1,1,0,1,0,0,1,1,1,1,0,0,-0,-0,0,0,0,0,2,8,8,8,0,0,0,-0,-0,-0,-0,-1,-3,-20,-20,-20,0,0
440120,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,2,2,2,0,-0,-0,0,1,1,1,1,1,1,1,0,0,0,0,-0,-1,-1,-1,-1,-1,-1,-1,-1,-0,-0,0,0,0,1,0,0,0,0,0,0,0,1
440121,,,,,,,,,,,,,-0,-0,0,1,1,2,2,2,3,3,4,4,1,1,1,0,1,2,3,3,2,2,3,3,0,1,1,1,-1,-1,-1,-2,-1,-2,-2,-3,-0,-0,0,1,2,1,1,2,2,2,1,1,0,0
440122,,,,,,,,,,,,,-0,-0,-0,-3,-3,-3,-5,-5,-5,1,1,1,-6,-6,-6,-5,-5,-5,5,5,5,1,1,1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,6,6,6,7,7,7,11,11,11,10,10,10,1,1
440123,,,,,,,,,,,,,-0,0,1,1,2,1,1,1,2,2,2,0,0,0,-0,1,1,2,2,3,3,4,3,4,1,1,1,1,1,1,2,1,-0,-1,-0,-1,0,1,1,0,-1,-1,-1,-2,-2,-2,-2,-2,1,-0
440126,,,,,,,,,,,,,0,-0,-0,0,0,-0,-0,-1,-1,-1,-1,-1,0,1,1,1,1,1,2,2,3,5,5,5,0,1,1,1,1,2,1,2,2,-1,-0,1,0,-0,-0,-1,-0,-0,-1,-1,-1,-1,-1,-1,0,0
440127,,,,,,,,,,,,,0,-1,-1,0,2,3,4,4,4,4,4,4,-1,-0,0,-1,-2,-2,-3,-3,-2,-3,-4,-5,-1,-2,-2,-3,-3,-2,-5,-5,-6,-7,-7,-7,0,1,3,4,3,2,4,4,5,6,6,8,-1,-2
440128,,,,,,,,,,,,,-0,1,1,2,1,2,3,5,4,4,3,3,0,-0,-0,-0,0,0,0,0,0,1,1,1,0,1,1,2,2,1,1,1,1,1,1,1,0,-0,-0,-1,-2,-0,-0,-0,0,1,1,0,0,1
440129,,,,,,,,,,,,,1,0,-0,2,2,2,-3,-1,0,0,-0,-0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,1,1,1,1,1,0,1,2,2,0,0,-0,-1,-1,-2,-2,-2,-2,-2,-2,-2,1,1
440131,,,,,,,,,,,,,-0,-0,-0,1,5,5,4,4,4,3,3,3,0,0,0,-0,-4,-4,-4,-5,-5,-5,-5,-6,0,1,0,-0,-0,-0,-0,1,0,1,0,0,2,3,3,4,2,2,3,3,3,3,4,4,0,-0
440132,,,,,,,,,,,,,-0,-1,-2,-1,-0,0,-0,3,4,5,7,8,2,4,5,6,6,5,5,3,2,1,1,0,3,2,2,2,1,1,1,0,0,1,0,-0,0,-0,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,1,2
440204,,,,,,,,,,,,,0,0,0,-0,-0,-0,0,0,0,-0,-0,-0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1
440208,,,,,,,,,,,,,-0,0,0,-0,-0,-1,-1,-2,-4,-4,-4,14,16,16,15,15,15,14,12,15,17,20,20,2,-1,3,7,9,7,8,8,8,7,6,5,6,1,-1,-2,-3,1,3,3,3,3,2,2,2,-0,-5
440218,,,,,,,,,,,,,1,1,1,-10,-10,-10,-10,-10,-10,-19,-19,-19,-23,-23,-23,-16,-16,-16,-16,-16,-16,-8,-8,-8,0,0,0,4,4,4,-29,-29,-29,-29,-29,-29,-0,-0,-0,-0,-0,-0,46,46,46,46,46,46,0,0
440224,,,,,,,,,,,,,-0,-0,0,1,1,1,2,2,2,2,2,2,0,-0,-0,-1,-1,-1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440227,,,,,,,,,,,,,-0,0,-0,0,0,0,0,0,0,1,1,1,0,0,0,0,-0,-0,-0,0,0,0,-0,0,1,2,3,3,4,4,5,5,5,6,5,5,1,-0,-0,0,0,1,1,1,0,0,0,0,0,0
440229,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440230,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0
440231,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,-8,-8,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0
440232,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,0,0,1,1,1,2,2,2,2,1,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0
440237,,,,,,,,,,,,,0,0,-0,-4,-3,-2,-2,-2,-1,-1,-0,1,0,0,1,6,8,8,9,10,9,9,10,10,0,-0,0,1,-0,-0,-1,-2,-2,-2,-4,-4,-1,-0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-2,-0,0
440238,,,,,,,,,,,,,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,-2,-2,-2,-2,13,13
440239,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,-3,-3,-3,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440240,,,,,,,,,,,,,1,-0,-1,0,0,-1,-2,-1,-1,-1,-2,-3,1,0,0,1,1,2,2,2,2,2,3,3,1,2,2,2,1,1,1,0,1,-0,-1,-1,0,0,1,0,1,1,1,1,-0,0,0,2,1,0
440241,,,,,,,,,,,,,0,0,0,0,1,1,2,0,1,1,2,3,0,0,1,2,3,3,3,4,4,4,5,5,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-5,-5,0,1,0,0,-0,-1,-1,-1,-1,-2,-1,-1,0,1
440243,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,0,0
440246,,,,,,,,,,,,,1,1,1,2,2,2,1,1,1,4,4,4,-1,-1,-1,-3,-3,-3,-4,-4,-4,-5,-5,-5,4,4,4,8,8,8,11,11,11,14,14,14,3,3,3,4,4,4,2,2,2,-1,-1,-1,-6,-6
440247,,,,,,,,,,,,,0,0,0,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8,-8,-8,0,0
440250,,,,,,,,,,,,,0,0,0,-3,-3,-3,-2,-2,-2,-2,-2,-2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,7,7,7,7,7,5,5
440252,,,,,,,,,,,,,1,1,1,4,4,4,1,1,1,1,1,1,-1,-1,-1,-18,-18,-18,4,4,4,-5,-5,-5,-1,-1,-1,10,10,10,5,5,5,11,11,11,-1,-1,-1,10,10,10,10,10,10,16,16,16,0,0
440254,,,,,,,,,,,,,0,0,0,2,2,2,3,2,2,2,3,3,1,1,1,0,0,0,0,1,2,2,2,2,-0,-1,-1,-0,-0,-1,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,-0,-1,-1,-2,-2,-1,0,1
440255,,,,,,,,,,,,,0,-6,-6,-7,-6,-5,-5,-4,-4,-4,-4,-3,0,6,7,7,7,7,7,7,7,7,7,7,0,-0,0,0,-0,-0,-1,-1,-2,-2,-3,-7,0,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,2,0,3
440256,,,,,,,,,,,,,0,0,0,0,3,3,6,6,-3,-4,-1,-0,1,1,1,1,1,1,-2,-2,-2,-2,-2,-3,0,0,0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,1,1,1,0,-0,-0,0,0,0,0,0
440257,,,,,,,,,,,,,0,0,0,-6,-6,-6,-5,-5,-5,-2,-2,-2,-3,-3,-3,20,20,20,28,28,28,27,27,27,1,1,1,-12,-12,-12,-14,-14,-14,-16,-16,-16,0,0,0,2,2,2,-3,-3,-3,-2,-2,-2,0,0
440258,,,,,,,,,,,,,0,0,0,-2,-2,-2,-3,-3,-3,-3,-3,-3,4,4,4,8,8,8,9,9,9,8,8,8,1,1,1,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,1,1,1,19,19,19,19,19,19,3,3
440302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,7,7,7,7,7,15,6,6,0,0
440303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,3,3,2,2,1,1,-1,5,-6,-4
440401,,,,,,,,,,,,,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,5,5,5,5,5,5,5,5,5,0,0,0,11,11,11,11,11,11,11,11,11,0,0,0,-11,-11,-11,-11,-11,-11,-11,-11,-11,0,0
440402,,,,,,,,,,,,,-1,-2,-3,-1,-2,-2,-2,-3,-2,-2,-3,-3,-0,-0,-1,5,5,4,5,5,4,3,4,4,-0,0,0,4,4,3,3,4,4,4,3,3,-1,-1,2,-2,-2,-1,-2,-2,-2,-2,-1,-0,-0,-0
440403,,,,,,,,,,,,,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440405,,,,,,,,,,,,,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,11,11,11,11,11,11,11,11,11,0,0,0,-12,-12,-12,-12,-11,-11,-11,-11,-11,0,0
440406,,,,,,,,,,,,,0,0,0,-0,-0,-0,0,0,0,-1,-1,-1,1,1,1,3,3,3,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,5,5,5,5,5,5,1,1,1,0,0
440409,,,,,,,,,,,,,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,8,8,8,8,8,8,8,8,8,0,0,0,-3,-3,-3,-3,-3,-2,-2,-2,-2,0,0
440410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510104,,,,,,,,,,,,,-6,-9,-7,-2,4,3,-6,-5,-6,-5,2,5,-6,0,-1,-3,-1,-4,-5,-1,3,3,3,-2,0,-1,-2,-3,-7,-5,-5,-0,-2,-0,-0,-0,-9,-9,-8,-9,-11,-13,-12,-20,-16,-18,-16,-15,-6,-7
